Product_Name;Color;Ton_Kho;Gia_Niem_Yet;Gia_Khuyen_Mai;Date;Khuyen_Mai;Thanh_Toan;Link;Tech_Specs;screenshot_name
iPhone 13 128GB;STARLIGHT;Yes;15990000;12090000;2026-01-31;"Tặng phiếu mua hàng giảm thêm 50,000đ cho củ sạc chính hãng Apple 20W/EarPods/Cable khi mua kèm iPhone/iPad/Apple Watch
Trả góp 0% trên giá khuyến mại trả trước từ 0đ
Giảm thêm đến 1.000.000đ khi lên đời iPhone mới
Giảm thêm 500.000đ cho khách hàng hoà mạng mới mua kèm gói cước trả trước 12T5G180B cam kết 12 tháng";Giảm 50% tối đa 250.000đ giá trị đơn hàng từ 0đ đối với người mới thanh toán qua Kredivo  Giảm 5% tối đa 500.000đ áp dụng kỳ hạn 6 9 12 tháng thanh toán qua Kredivo;https://viettelstore.vn/dien-thoai/iphone-13-128gb-pid288660.html;"Thông số kỹ thuật
Thông tin hàng hóa
Màn hình	OLED; 1170 x 2532 Pixels; 6.1""; Tần số quét 60 Hz; Độ sáng tối đa 1200 nits; Kính cường lực Ceramic Shield
CPU	Apple A15 Bionic 6 nhân; Tốc độ CPU: 3.22 GHz; Apple GPU 4 nhân
RAM	4 GB
Camera sau	2 camera 12 MP; Quay phim 4K 2160p@24fps, 4K 2160p@30fps, 4K 2160p@60fps, FullHD 1080p@240fps, FullHD 1080p@120fps, FullHD 1080p@30fps, FullHD 1080p@60fps, HD 720p@30fps; Đèn Flash; Ban đêm (Night Mode), Trôi nhanh thời gian (Time Lapse), Quay chậm (Slow Motion), Xóa phông, Zoom quang học, Chạm lấy nét, Toàn cảnh (Panorama), Chống rung quang học (OIS), Tự động lấy nét (AF), Nhận diện khuôn mặt, HDR, Dolby Vision HDR, Zoom kỹ thuật số Góc rộng (Wide), Góc siêu rộng (Ultrawide)
Camera trước	12 MP; Xóa phông, Quay video 4K, Quay video HD, Nhận diện khuôn mặt, Quay video Full HD, Tự động lấy nét (AF), HDR
Bộ nhớ trong	128 GB
Hỗ trợ đa sim	1 Nano SIM & 1 eSIM
Hệ điều hành	iOS 15
Wifi	Wi-Fi 802.11 a/b/g/n/ac/ax; Wi-Fi MIMO; Wi-Fi hotspot; Dual-band (2.4 GHz/5 GHz)
Danh bạ	Không giới hạn
Quay phim	4K 2160p@24fps, 4K 2160p@30fps, 4K 2160p@60fps, FullHD 1080p@240fps, FullHD 1080p@120fps, FullHD 1080p@30fps, FullHD 1080p@60fps, HD 720p@30fps
Pin	3240 mAh; Li-Ion; Hỗ trợ sạc tối đa 20 W; Sạc pin nhanh, Tiết kiệm pin, Sạc không dây, Sạc ngược không dây
Xem cấu hình chi tiết >";Skipped
iPhone 13 128GB;GREEN;No;15990000;12090000;2026-01-31;"Tặng phiếu mua hàng giảm thêm 50,000đ cho củ sạc chính hãng Apple 20W/EarPods/Cable khi mua kèm iPhone/iPad/Apple Watch
Trả góp 0% trên giá khuyến mại trả trước từ 0đ
Giảm thêm đến 1.000.000đ khi lên đời iPhone mới
Giảm thêm 500.000đ cho khách hàng hoà mạng mới mua kèm gói cước trả trước 12T5G180B cam kết 12 tháng";Giảm 50% tối đa 250.000đ giá trị đơn hàng từ 0đ đối với người mới thanh toán qua Kredivo  Giảm 5% tối đa 500.000đ áp dụng kỳ hạn 6 9 12 tháng thanh toán qua Kredivo;https://viettelstore.vn/dien-thoai/iphone-13-128gb-pid288660.html;"Thông số kỹ thuật
Thông tin hàng hóa
Màn hình	OLED; 1170 x 2532 Pixels; 6.1""; Tần số quét 60 Hz; Độ sáng tối đa 1200 nits; Kính cường lực Ceramic Shield
CPU	Apple A15 Bionic 6 nhân; Tốc độ CPU: 3.22 GHz; Apple GPU 4 nhân
RAM	4 GB
Camera sau	2 camera 12 MP; Quay phim 4K 2160p@24fps, 4K 2160p@30fps, 4K 2160p@60fps, FullHD 1080p@240fps, FullHD 1080p@120fps, FullHD 1080p@30fps, FullHD 1080p@60fps, HD 720p@30fps; Đèn Flash; Ban đêm (Night Mode), Trôi nhanh thời gian (Time Lapse), Quay chậm (Slow Motion), Xóa phông, Zoom quang học, Chạm lấy nét, Toàn cảnh (Panorama), Chống rung quang học (OIS), Tự động lấy nét (AF), Nhận diện khuôn mặt, HDR, Dolby Vision HDR, Zoom kỹ thuật số Góc rộng (Wide), Góc siêu rộng (Ultrawide)
Camera trước	12 MP; Xóa phông, Quay video 4K, Quay video HD, Nhận diện khuôn mặt, Quay video Full HD, Tự động lấy nét (AF), HDR
Bộ nhớ trong	128 GB
Hỗ trợ đa sim	1 Nano SIM & 1 eSIM
Hệ điều hành	iOS 15
Wifi	Wi-Fi 802.11 a/b/g/n/ac/ax; Wi-Fi MIMO; Wi-Fi hotspot; Dual-band (2.4 GHz/5 GHz)
Danh bạ	Không giới hạn
Quay phim	4K 2160p@24fps, 4K 2160p@30fps, 4K 2160p@60fps, FullHD 1080p@240fps, FullHD 1080p@120fps, FullHD 1080p@30fps, FullHD 1080p@60fps, HD 720p@30fps
Pin	3240 mAh; Li-Ion; Hỗ trợ sạc tối đa 20 W; Sạc pin nhanh, Tiết kiệm pin, Sạc không dây, Sạc ngược không dây
Xem cấu hình chi tiết >";Skipped
iPhone 14 256GB;STARLIGHT;Yes;20990000;16290000;2026-01-31;"Tặng phiếu mua hàng giảm thêm 50,000đ cho củ sạc chính hãng Apple 20W/EarPods/Cable khi mua kèm iPhone/iPad/Apple Watch
Trả góp 0% trên giá khuyến mại, trả trước từ 0đ
Giảm thêm đến 1.000.000đ khi lên đời iPhone mới
Giảm thêm 500.000đ cho khách hàng hoà mạng mới mua kèm gói cước trả trước 12T5G180B cam kết 12 tháng";Giảm 50% tối đa 250.000đ giá trị đơn hàng từ 0đ đối với người mới thanh toán qua Kredivo  Giảm 5% tối đa 500.000đ áp dụng kỳ hạn 6 9 12 tháng thanh toán qua Kredivo;https://viettelstore.vn/dien-thoai/iphone-14-256gb-pid293822.html;"Thông số kỹ thuật
Thông tin hàng hóa
Màn hình	OLED; 6.1""; 2532 x 1170 pixel; 460 ppi; Kính cường lực Ceramic Shield
CPU	Apple A15 Bionic; CPU 6 nhân với 2 nhân hiệu suất và 4 nhân hiệu quả; Apple GPU 5 nhân
RAM	6 GB
Camera sau	2 camera 12 MP: 26 mm; khẩu độ ƒ/1.5; ổn định hình ảnh quang học thay đổi cảm biến; thấu kính bảy thành phần; 100% điểm ảnh lấy nét; Nắp ống kính tinh thể sapphire; Đèn flash True Tone; Động cơ quang tử; Kết hợp sâu; HDR thông minh 4; Chế độ chân dung với bokeh nâng cao và Kiểm soát độ sâu; Portrait Lighting với sáu hiệu ứng (Tự nhiên, Studio, Đường viền, Sân khấu, Sân khấu Mono, High Key Mono); Chế độ ban đêm; Chỉnh sửa mắt đỏ nâng cao; Ổn định hình ảnh tự động; Gắn thẻ địa lý cho ảnh
Camera trước	12 MP Ultra Wide: 13 mm; khẩu độ ƒ/2.4 và trường nhìn 120 °; thấu kính năm thành phần; Toàn cảnh (lên đến 63MP); Chụp màu rộng cho ảnh và Ảnh trực tiếp; Hiệu chỉnh ống kính (Siêu rộng)
Bộ nhớ trong	256 GB
Thẻ nhớ	Không hỗ trợ
Hỗ trợ đa sim	1 Nano SIM & 1 eSIM; Hỗ trợ 5G
Hệ điều hành	iOS 16
Wifi	Wi‑Fi 6 (802.11ax) với 2x2 MIMO; Wi-Fi MIMO
Danh bạ	Không giới hạn
Quay phim	Quay video 4K ở 24 khung hình/giây; 25 khung hình/giây; 30 khung hình/giây hoặc 60 khung hình/giây; Quay video HD 1080p ở tốc độ 25 khung hình/giây; 30 khung hình/giây hoặc 60 khung hình/giây; Quay video HD 720p ở tốc độ 30 khung hình/giây; Quay video HDR với Dolby Vision lên đến 4K ở tốc độ 60 khung hình/giây
Pin	3279 mAh; 20 W
Xem cấu hình chi tiết >";Skipped
iPhone 15 128GB;Vàng;Yes;21990000;16190000;2026-01-31;"Giá chỉ 16.190.000đ áp dụng với màu MÀU VÀNG
Quyền mua bao ốp trong iFinger/Likcase iPhone 15 với giá 79.0000đ
Tặng phiếu mua hàng giảm thêm 50,000đ cho củ sạc chính hãng Apple 20W/EarPods/Cable khi mua kèm iPhone/iPad/Apple Watch
Trả góp 0% trên giá khuyến mại, trả trước từ 0đ
Giảm thêm đến 1.000.000đ khi lên đời iPhone mới
Giảm thêm 500.000đ cho khách hàng hoà mạng mới mua kèm gói cước trả trước 12T5G180B cam kết 12 tháng";Giảm 50% tối đa 250.000đ giá trị đơn hàng từ 0đ đối với người mới thanh toán qua Kredivo  Giảm 5% tối đa 500.000đ áp dụng kỳ hạn 6 9 12 tháng thanh toán qua Kredivo;https://viettelstore.vn/dien-thoai/iphone-15-128gb-pid317053.html;"Thông số kỹ thuật
Thông tin hàng hóa
Màn hình	6.1'', Super Retina XDR, Tấm nền OLED, Dynamic Island, Màn hình HDR, Tỷ lệ tương phản 2.000.000:1
Chất liệu	Khung viền nhôm với mặt sau bằng kính nhám
CPU	Apple A16 Bionic 6 nhân
RAM	6GB
Camera sau	Camera chính: 48MP; Camerra góc rộng: 12MP; Camera Tele: 12MP
Camera trước	12 MP
Bộ nhớ trong	128 GB
Hỗ trợ đa sim	SIM kép (nano-SIM và eSIM), Hỗ trợ hai eSIM
Hệ điều hành	iOS 17
Wifi	6 GHz, Wi-Fi 802.11 a/b/g/n/ac/ax, Wi-Fi MIMO
Pin	3349 mAh
Xem cấu hình chi tiết >";Skipped
iPhone 15 256GB;Vàng;Yes;24990000;19490000;2026-01-31;"Giá chỉ 19.490.000đ áp dụng với màu MÀU VÀNG
Quyền mua bao ốp trong iFinger/Likcase iPhone 15 với giá 79.0000đ
Tặng phiếu mua hàng giảm thêm 50,000đ cho củ sạc chính hãng Apple 20W/EarPods/Cable khi mua kèm iPhone/iPad/Apple Watch
Trả góp 0% trên giá khuyến mại, trả trước từ 0đ
Giảm thêm đến 1.000.000đ khi lên đời iPhone mới
Giảm thêm 500.000đ cho khách hàng hoà mạng mới mua kèm gói cước trả trước 12T5G180B cam kết 12 tháng";Giảm 50% tối đa 250.000đ giá trị đơn hàng từ 0đ đối với người mới thanh toán qua Kredivo  Giảm 5% tối đa 500.000đ áp dụng kỳ hạn 6 9 12 tháng thanh toán qua Kredivo;https://viettelstore.vn/dien-thoai/iphone-15-256gb-pid317054.html;"Thông số kỹ thuật
Thông tin hàng hóa
Màn hình	6.1'', Super Retina XDR, Tấm nền OLED, Dynamic Island, Màn hình HDR, Tỷ lệ tương phản 2.000.000:1
Chất liệu	Khung viền nhôm với mặt sau bằng kính nhám
CPU	Apple A16 Bionic 6 nhân
RAM	6GB
Camera sau	Camera chính: 48MP; Camerra góc rộng: 12MP; Camera Tele: 12MP
Camera trước	12 MP
Bộ nhớ trong	256 GB
Hỗ trợ đa sim	SIM kép (nano-SIM và eSIM), Hỗ trợ hai eSIM
Hệ điều hành	iOS 17
Wifi	6 GHz, Wi-Fi 802.11 a/b/g/n/ac/ax, Wi-Fi MIMO
Pin	3349 mAh
Xem cấu hình chi tiết >";Skipped
iPhone 14 128GB;STARLIGHT;Yes;16990000;13590000;2026-01-31;"Tặng phiếu mua hàng giảm thêm 50,000đ cho củ sạc chính hãng Apple 20W/EarPods/Cable khi mua kèm iPhone/iPad/Apple Watch
Trả góp 0% trên giá khuyến mại, trả trước từ 0đ
Giảm thêm đến 1.000.000đ khi lên đời iPhone mới
Giảm thêm 500.000đ cho khách hàng hoà mạng mới mua kèm gói cước trả trước 12T5G180B cam kết 12 tháng";Giảm 50% tối đa 250.000đ giá trị đơn hàng từ 0đ đối với người mới thanh toán qua Kredivo  Giảm 5% tối đa 500.000đ áp dụng kỳ hạn 6 9 12 tháng thanh toán qua Kredivo;https://viettelstore.vn/dien-thoai/iphone-14-128gb-pid293821.html;"Thông số kỹ thuật
Thông tin hàng hóa
Màn hình	OLED; 6.1""; 2532 x 1170 pixel; 460 ppi; Kính cường lực Ceramic Shield
CPU	Apple A15 Bionic; CPU 6 nhân với 2 nhân hiệu suất và 4 nhân hiệu quả; Apple GPU 5 nhân
RAM	6 GB
Camera sau	2 camera 12 MP: 26 mm; khẩu độ ƒ/1.5; ổn định hình ảnh quang học thay đổi cảm biến; thấu kính bảy thành phần; 100% điểm ảnh lấy nét; Nắp ống kính tinh thể sapphire; Đèn flash True Tone; Động cơ quang tử; Kết hợp sâu; HDR thông minh 4; Chế độ chân dung với bokeh nâng cao và Kiểm soát độ sâu; Portrait Lighting với sáu hiệu ứng (Tự nhiên, Studio, Đường viền, Sân khấu, Sân khấu Mono, High Key Mono); Chế độ ban đêm; Chỉnh sửa mắt đỏ nâng cao; Ổn định hình ảnh tự động; Gắn thẻ địa lý cho ảnh
Camera trước	12 MP Ultra Wide: 13 mm; khẩu độ ƒ/2.4 và trường nhìn 120 °; thấu kính năm thành phần; Toàn cảnh (lên đến 63MP); Chụp màu rộng cho ảnh và Ảnh trực tiếp; Hiệu chỉnh ống kính (Siêu rộng)
Bộ nhớ trong	128 GB
Thẻ nhớ	Không hỗ trợ
Hỗ trợ đa sim	1 Nano SIM & 1 eSIM; Hỗ trợ 5G
Hệ điều hành	iOS 16
Wifi	Wi‑Fi 6 (802.11ax) với 2x2 MIMO; Wi-Fi MIMO
Danh bạ	Không giới hạn
Quay phim	Quay video 4K ở 24 khung hình/giây; 25 khung hình/giây; 30 khung hình/giây hoặc 60 khung hình/giây; Quay video HD 1080p ở tốc độ 25 khung hình/giây; 30 khung hình/giây hoặc 60 khung hình/giây; Quay video HD 720p ở tốc độ 30 khung hình/giây; Quay video HDR với Dolby Vision lên đến 4K ở tốc độ 60 khung hình/giây
Pin	3279 mAh; 20 W
Xem cấu hình chi tiết >";Skipped
iPhone 13 128GB;MIDNIGHT;Yes;15990000;12090000;2026-01-31;"Tặng phiếu mua hàng giảm thêm 50,000đ cho củ sạc chính hãng Apple 20W/EarPods/Cable khi mua kèm iPhone/iPad/Apple Watch
Trả góp 0% trên giá khuyến mại trả trước từ 0đ
Giảm thêm đến 1.000.000đ khi lên đời iPhone mới
Giảm thêm 500.000đ cho khách hàng hoà mạng mới mua kèm gói cước trả trước 12T5G180B cam kết 12 tháng";Giảm 50% tối đa 250.000đ giá trị đơn hàng từ 0đ đối với người mới thanh toán qua Kredivo  Giảm 5% tối đa 500.000đ áp dụng kỳ hạn 6 9 12 tháng thanh toán qua Kredivo;https://viettelstore.vn/dien-thoai/iphone-13-128gb-pid288660.html;"Thông số kỹ thuật
Thông tin hàng hóa
Màn hình	OLED; 1170 x 2532 Pixels; 6.1""; Tần số quét 60 Hz; Độ sáng tối đa 1200 nits; Kính cường lực Ceramic Shield
CPU	Apple A15 Bionic 6 nhân; Tốc độ CPU: 3.22 GHz; Apple GPU 4 nhân
RAM	4 GB
Camera sau	2 camera 12 MP; Quay phim 4K 2160p@24fps, 4K 2160p@30fps, 4K 2160p@60fps, FullHD 1080p@240fps, FullHD 1080p@120fps, FullHD 1080p@30fps, FullHD 1080p@60fps, HD 720p@30fps; Đèn Flash; Ban đêm (Night Mode), Trôi nhanh thời gian (Time Lapse), Quay chậm (Slow Motion), Xóa phông, Zoom quang học, Chạm lấy nét, Toàn cảnh (Panorama), Chống rung quang học (OIS), Tự động lấy nét (AF), Nhận diện khuôn mặt, HDR, Dolby Vision HDR, Zoom kỹ thuật số Góc rộng (Wide), Góc siêu rộng (Ultrawide)
Camera trước	12 MP; Xóa phông, Quay video 4K, Quay video HD, Nhận diện khuôn mặt, Quay video Full HD, Tự động lấy nét (AF), HDR
Bộ nhớ trong	128 GB
Hỗ trợ đa sim	1 Nano SIM & 1 eSIM
Hệ điều hành	iOS 15
Wifi	Wi-Fi 802.11 a/b/g/n/ac/ax; Wi-Fi MIMO; Wi-Fi hotspot; Dual-band (2.4 GHz/5 GHz)
Danh bạ	Không giới hạn
Quay phim	4K 2160p@24fps, 4K 2160p@30fps, 4K 2160p@60fps, FullHD 1080p@240fps, FullHD 1080p@120fps, FullHD 1080p@30fps, FullHD 1080p@60fps, HD 720p@30fps
Pin	3240 mAh; Li-Ion; Hỗ trợ sạc tối đa 20 W; Sạc pin nhanh, Tiết kiệm pin, Sạc không dây, Sạc ngược không dây
Xem cấu hình chi tiết >";Skipped
iPhone 16 128GB;Hồng;Yes;22990000;19690000;2026-01-31;"Tặng phiếu mua hàng giảm thêm 50,000đ cho củ sạc chính hãng Apple 20W/EarPods/Cable khi mua kèm iPhone/iPad/Apple Watch
Trả góp 0% trên giá khuyến mại, trả trước từ 0đ
Giảm thêm đến 1.000.000đ khi lên đời iPhone mới
Giảm thêm 1.000.000đ cho khách hàng hoà mạng mới mua kèm gói cước trả trước 12T5G180B cam kết 12 tháng";Giảm 50% tối đa 250.000đ giá trị đơn hàng từ 0đ đối với người mới thanh toán qua Kredivo  Giảm 5% tối đa 500.000đ áp dụng kỳ hạn 6 9 12 tháng thanh toán qua Kredivo;https://viettelstore.vn/dien-thoai/iphone-16-128gb-pid339614.html;"Thông số kỹ thuật
Thông tin hàng hóa
Màn hình	6.1"" 60 Hz Super Retina XDR
Camera sau	Chính 48 MP & Phụ 12 MP
Camera trước	12 MP
Chipset	Apple A18 Bionic 6 nhân
Ram/ Rom	8GB/128GB
Sim	1 eSIM, 1 Nano SIM
Pin	22 Giờ
Sạc	Sạc không dây MagSafe lên đến 25W với bộ tiếp hợp 30W trở lên; Sạc không dây Qi2 lên đến 15W; Sạc không dây Qi lên đến 7,5W
Xem cấu hình chi tiết >";Skipped
iPhone 13 128GB;BLUE;No;15990000;12090000;2026-01-31;"Tặng phiếu mua hàng giảm thêm 50,000đ cho củ sạc chính hãng Apple 20W/EarPods/Cable khi mua kèm iPhone/iPad/Apple Watch
Trả góp 0% trên giá khuyến mại trả trước từ 0đ
Giảm thêm đến 1.000.000đ khi lên đời iPhone mới
Giảm thêm 500.000đ cho khách hàng hoà mạng mới mua kèm gói cước trả trước 12T5G180B cam kết 12 tháng";Giảm 50% tối đa 250.000đ giá trị đơn hàng từ 0đ đối với người mới thanh toán qua Kredivo  Giảm 5% tối đa 500.000đ áp dụng kỳ hạn 6 9 12 tháng thanh toán qua Kredivo;https://viettelstore.vn/dien-thoai/iphone-13-128gb-pid288660.html;"Thông số kỹ thuật
Thông tin hàng hóa
Màn hình	OLED; 1170 x 2532 Pixels; 6.1""; Tần số quét 60 Hz; Độ sáng tối đa 1200 nits; Kính cường lực Ceramic Shield
CPU	Apple A15 Bionic 6 nhân; Tốc độ CPU: 3.22 GHz; Apple GPU 4 nhân
RAM	4 GB
Camera sau	2 camera 12 MP; Quay phim 4K 2160p@24fps, 4K 2160p@30fps, 4K 2160p@60fps, FullHD 1080p@240fps, FullHD 1080p@120fps, FullHD 1080p@30fps, FullHD 1080p@60fps, HD 720p@30fps; Đèn Flash; Ban đêm (Night Mode), Trôi nhanh thời gian (Time Lapse), Quay chậm (Slow Motion), Xóa phông, Zoom quang học, Chạm lấy nét, Toàn cảnh (Panorama), Chống rung quang học (OIS), Tự động lấy nét (AF), Nhận diện khuôn mặt, HDR, Dolby Vision HDR, Zoom kỹ thuật số Góc rộng (Wide), Góc siêu rộng (Ultrawide)
Camera trước	12 MP; Xóa phông, Quay video 4K, Quay video HD, Nhận diện khuôn mặt, Quay video Full HD, Tự động lấy nét (AF), HDR
Bộ nhớ trong	128 GB
Hỗ trợ đa sim	1 Nano SIM & 1 eSIM
Hệ điều hành	iOS 15
Wifi	Wi-Fi 802.11 a/b/g/n/ac/ax; Wi-Fi MIMO; Wi-Fi hotspot; Dual-band (2.4 GHz/5 GHz)
Danh bạ	Không giới hạn
Quay phim	4K 2160p@24fps, 4K 2160p@30fps, 4K 2160p@60fps, FullHD 1080p@240fps, FullHD 1080p@120fps, FullHD 1080p@30fps, FullHD 1080p@60fps, HD 720p@30fps
Pin	3240 mAh; Li-Ion; Hỗ trợ sạc tối đa 20 W; Sạc pin nhanh, Tiết kiệm pin, Sạc không dây, Sạc ngược không dây
Xem cấu hình chi tiết >";Skipped
iPhone 16 Plus 256GB;Hồng;Yes;28990000;26290000;2026-01-31;"Tặng phiếu mua hàng giảm thêm 50,000đ cho củ sạc chính hãng Apple 20W/EarPods/Cable khi mua kèm iPhone/iPad/Apple Watch
Trả góp 0% trên giá khuyến mại, trả trước từ 0đ
Giảm thêm đến 1.000.000đ khi lên đời iPhone mới
Giảm thêm 1.000.000đ cho khách hàng hoà mạng mới mua kèm gói cước trả trước 12T5G180B cam kết 12 tháng";Giảm 50% tối đa 250.000đ giá trị đơn hàng từ 0đ đối với người mới thanh toán qua Kredivo  Giảm 5% tối đa 500.000đ áp dụng kỳ hạn 6 9 12 tháng thanh toán qua Kredivo;https://viettelstore.vn/dien-thoai/iphone-16-plus-256gb-pid339619.html;"Thông số kỹ thuật
Thông tin hàng hóa
Màn hình	6.7"" 60 Hz Super Retina XDR
Camera sau	Chính 48 MP & Phụ 12 MP
Camera trước	12 MP
CPU	Apple A18 Bionic 6 nhân
Ram/ Rom	8GB/256GB
Sim	1 eSIM, 1 Nano SIM
Pin	22 Giờ
Xem cấu hình chi tiết >";Skipped
iPhone 13 128GB;RED;No;15990000;12090000;2026-01-31;"Tặng phiếu mua hàng giảm thêm 50,000đ cho củ sạc chính hãng Apple 20W/EarPods/Cable khi mua kèm iPhone/iPad/Apple Watch
Trả góp 0% trên giá khuyến mại trả trước từ 0đ
Giảm thêm đến 1.000.000đ khi lên đời iPhone mới
Giảm thêm 500.000đ cho khách hàng hoà mạng mới mua kèm gói cước trả trước 12T5G180B cam kết 12 tháng";Giảm 50% tối đa 250.000đ giá trị đơn hàng từ 0đ đối với người mới thanh toán qua Kredivo  Giảm 5% tối đa 500.000đ áp dụng kỳ hạn 6 9 12 tháng thanh toán qua Kredivo;https://viettelstore.vn/dien-thoai/iphone-13-128gb-pid288660.html;"Thông số kỹ thuật
Thông tin hàng hóa
Màn hình	OLED; 1170 x 2532 Pixels; 6.1""; Tần số quét 60 Hz; Độ sáng tối đa 1200 nits; Kính cường lực Ceramic Shield
CPU	Apple A15 Bionic 6 nhân; Tốc độ CPU: 3.22 GHz; Apple GPU 4 nhân
RAM	4 GB
Camera sau	2 camera 12 MP; Quay phim 4K 2160p@24fps, 4K 2160p@30fps, 4K 2160p@60fps, FullHD 1080p@240fps, FullHD 1080p@120fps, FullHD 1080p@30fps, FullHD 1080p@60fps, HD 720p@30fps; Đèn Flash; Ban đêm (Night Mode), Trôi nhanh thời gian (Time Lapse), Quay chậm (Slow Motion), Xóa phông, Zoom quang học, Chạm lấy nét, Toàn cảnh (Panorama), Chống rung quang học (OIS), Tự động lấy nét (AF), Nhận diện khuôn mặt, HDR, Dolby Vision HDR, Zoom kỹ thuật số Góc rộng (Wide), Góc siêu rộng (Ultrawide)
Camera trước	12 MP; Xóa phông, Quay video 4K, Quay video HD, Nhận diện khuôn mặt, Quay video Full HD, Tự động lấy nét (AF), HDR
Bộ nhớ trong	128 GB
Hỗ trợ đa sim	1 Nano SIM & 1 eSIM
Hệ điều hành	iOS 15
Wifi	Wi-Fi 802.11 a/b/g/n/ac/ax; Wi-Fi MIMO; Wi-Fi hotspot; Dual-band (2.4 GHz/5 GHz)
Danh bạ	Không giới hạn
Quay phim	4K 2160p@24fps, 4K 2160p@30fps, 4K 2160p@60fps, FullHD 1080p@240fps, FullHD 1080p@120fps, FullHD 1080p@30fps, FullHD 1080p@60fps, HD 720p@30fps
Pin	3240 mAh; Li-Ion; Hỗ trợ sạc tối đa 20 W; Sạc pin nhanh, Tiết kiệm pin, Sạc không dây, Sạc ngược không dây
Xem cấu hình chi tiết >";Skipped
